experiment_id,participant_id,is_choice_trial,is_attention_check,rt,response,correct_key,correct,trial_number,block_index,old_trial,memorability_bin,encoding_trial,delay,old_side,old_value,left_image_name,left_image_path,left_memorability,left_value,left_is_old,right_image_name,right_image_path,right_memorability,right_value,right_is_old,chosen_side,chosen_image_name,chosen_image_path,chosen_value,reward,repeat_source_was_chosen,response_key,choice_missed,old_chosen,optimal_old_choice,final_bonus
episodic_choice_v3,699794ff59dd4066d19736be,True,,1165.0,k,,,210.0,2.0,0.0,mid,,,,,speedometer_06s.jpg,../../stimuli/images/speedometer_06s.jpg,0.794872,1.0,False,television_12s.jpg,../../stimuli/images/television_12s.jpg,0.794872,1.0,False,right,television_12s.jpg,../../stimuli/images/television_12s.jpg,1.0,1.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1586.0,j,,,211.0,3.0,0.0,low,,,,,weed_10s.jpg,../../stimuli/images/weed_10s.jpg,0.512195,1.0,False,earring_02s.jpg,../../stimuli/images/earring_02s.jpg,0.45,1.0,False,left,weed_10s.jpg,../../stimuli/images/weed_10s.jpg,1.0,1.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1269.0,k,,,212.0,3.0,1.0,high,199.0,13.0,right,0.0,airbag_13s.jpg,../../stimuli/images/airbag_13s.jpg,0.925,0.0,False,berry_02s.jpg,../../stimuli/images/berry_02s.jpg,0.952381,0.0,True,right,berry_02s.jpg,../../stimuli/images/berry_02s.jpg,0.0,0.0,True,k,False,1.0,0.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1639.0,k,,,213.0,3.0,0.0,mid,,,,,steering_wheel_08s.jpg,../../stimuli/images/steering_wheel_08s.jpg,0.8,1.0,False,foot_01b.jpg,../../stimuli/images/foot_01b.jpg,0.8,1.0,False,right,foot_01b.jpg,../../stimuli/images/foot_01b.jpg,1.0,1.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1648.0,k,,,214.0,3.0,1.0,mid,207.0,7.0,left,0.0,eye_02s.jpg,../../stimuli/images/eye_02s.jpg,0.794872,0.0,True,ladle_11s.jpg,../../stimuli/images/ladle_11s.jpg,0.794872,1.0,False,right,ladle_11s.jpg,../../stimuli/images/ladle_11s.jpg,1.0,1.0,True,k,False,0.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1564.0,j,,,215.0,3.0,1.0,low,200.0,15.0,left,0.0,notebook_06s.jpg,../../stimuli/images/notebook_06s.jpg,0.585366,0.0,True,brake_01b.jpg,../../stimuli/images/brake_01b.jpg,0.463415,0.0,False,left,notebook_06s.jpg,../../stimuli/images/notebook_06s.jpg,0.0,0.0,True,j,False,1.0,0.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1687.0,k,,,216.0,3.0,0.0,high,,,,,glue_08s.jpg,../../stimuli/images/glue_08s.jpg,0.947368,0.0,False,revolver_09s.jpg,../../stimuli/images/revolver_09s.jpg,0.953488,0.0,False,right,revolver_09s.jpg,../../stimuli/images/revolver_09s.jpg,0.0,0.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1328.0,k,,,217.0,3.0,0.0,mid,,,,,staple_02s.jpg,../../stimuli/images/staple_02s.jpg,0.8,0.0,False,pepper_mill_06s.jpg,../../stimuli/images/pepper_mill_06s.jpg,0.795455,0.0,False,right,pepper_mill_06s.jpg,../../stimuli/images/pepper_mill_06s.jpg,0.0,0.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1198.0,k,,,218.0,3.0,1.0,low,211.0,7.0,right,1.0,windshield_07s.jpg,../../stimuli/images/windshield_07s.jpg,0.435897,0.0,False,weed_10s.jpg,../../stimuli/images/weed_10s.jpg,0.512195,1.0,True,right,weed_10s.jpg,../../stimuli/images/weed_10s.jpg,1.0,1.0,True,k,False,1.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1469.0,j,,,219.0,3.0,1.0,high,208.0,11.0,left,1.0,panther_01b.jpg,../../stimuli/images/panther_01b.jpg,0.975,1.0,True,swimsuit_06s.jpg,../../stimuli/images/swimsuit_06s.jpg,0.97561,0.0,False,left,panther_01b.jpg,../../stimuli/images/panther_01b.jpg,1.0,1.0,True,j,False,1.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,,,,,220.0,3.0,0.0,low,,,,,fondue_14s.jpg,../../stimuli/images/fondue_14s.jpg,0.526316,0.0,False,vest_13s.jpg,../../stimuli/images/vest_13s.jpg,0.560976,0.0,False,,,,,0.0,,,True,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,823.0,j,,,221.0,3.0,0.0,high,,,,,walker1_11s.jpg,../../stimuli/images/walker1_11s.jpg,0.952381,0.0,False,tongs_03s.jpg,../../stimuli/images/tongs_03s.jpg,0.947368,0.0,False,left,walker1_11s.jpg,../../stimuli/images/walker1_11s.jpg,0.0,0.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1001.0,j,,,222.0,3.0,1.0,mid,213.0,9.0,right,1.0,penguin_05s.jpg,../../stimuli/images/penguin_05s.jpg,0.794872,0.0,False,foot_01b.jpg,../../stimuli/images/foot_01b.jpg,0.8,1.0,True,left,penguin_05s.jpg,../../stimuli/images/penguin_05s.jpg,0.0,0.0,True,j,False,0.0,0.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,,,,,223.0,3.0,1.0,mid,210.0,13.0,left,1.0,television_12s.jpg,../../stimuli/images/television_12s.jpg,0.794872,1.0,True,cracker_09s.jpg,../../stimuli/images/cracker_09s.jpg,0.795455,0.0,False,,,,,0.0,True,,True,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1960.0,k,,,224.0,3.0,1.0,low,209.0,15.0,right,0.0,jump_rope_12s.jpg,../../stimuli/images/jump_rope_12s.jpg,0.55,0.0,False,gurney_09s.jpg,../../stimuli/images/gurney_09s.jpg,0.585366,0.0,True,right,gurney_09s.jpg,../../stimuli/images/gurney_09s.jpg,0.0,0.0,True,k,False,1.0,0.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1426.0,k,,,225.0,3.0,0.0,high,,,,,screwdriver_08s.jpg,../../stimuli/images/screwdriver_08s.jpg,0.95122,1.0,False,lego_05s.jpg,../../stimuli/images/lego_05s.jpg,0.952381,1.0,False,right,lego_05s.jpg,../../stimuli/images/lego_05s.jpg,1.0,1.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,,,,,226.0,3.0,0.0,high,,,,,rooster_12s.jpg,../../stimuli/images/rooster_12s.jpg,0.952381,1.0,False,peppermint_07s.jpg,../../stimuli/images/peppermint_07s.jpg,0.97619,1.0,False,,,,,1.0,,,True,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1325.0,k,,,227.0,3.0,1.0,low,220.0,7.0,right,0.0,cooker_13s.jpg,../../stimuli/images/cooker_13s.jpg,0.525,1.0,False,fondue_14s.jpg,../../stimuli/images/fondue_14s.jpg,0.526316,0.0,True,right,fondue_14s.jpg,../../stimuli/images/fondue_14s.jpg,0.0,0.0,True,k,False,1.0,0.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1094.0,k,,,228.0,3.0,0.0,mid,,,,,arrow_01b.jpg,../../stimuli/images/arrow_01b.jpg,0.794872,1.0,False,tostada_13s.jpg,../../stimuli/images/tostada_13s.jpg,0.795455,1.0,False,right,tostada_13s.jpg,../../stimuli/images/tostada_13s.jpg,1.0,1.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1278.0,j,,,229.0,3.0,0.0,low,,,,,catapult_01b.jpg,../../stimuli/images/catapult_01b.jpg,0.525,1.0,False,paper_01b.jpg,../../stimuli/images/paper_01b.jpg,0.461538,1.0,False,left,catapult_01b.jpg,../../stimuli/images/catapult_01b.jpg,1.0,1.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1521.0,j,,,230.0,3.0,1.0,high,216.0,14.0,right,0.0,marker_13s.jpg,../../stimuli/images/marker_13s.jpg,0.97561,1.0,False,revolver_09s.jpg,../../stimuli/images/revolver_09s.jpg,0.953488,0.0,True,left,marker_13s.jpg,../../stimuli/images/marker_13s.jpg,1.0,1.0,True,j,False,0.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1128.0,k,,,231.0,3.0,1.0,mid,217.0,14.0,right,0.0,lamp_01b.jpg,../../stimuli/images/lamp_01b.jpg,0.795455,1.0,False,pepper_mill_06s.jpg,../../stimuli/images/pepper_mill_06s.jpg,0.795455,0.0,True,right,pepper_mill_06s.jpg,../../stimuli/images/pepper_mill_06s.jpg,0.0,0.0,True,k,False,1.0,0.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1208.0,j,,,232.0,3.0,0.0,low,,,,,coffee_table_11s.jpg,../../stimuli/images/coffee_table_11s.jpg,0.522727,0.0,False,oilcan_08s.jpg,../../stimuli/images/oilcan_08s.jpg,0.477273,0.0,False,left,coffee_table_11s.jpg,../../stimuli/images/coffee_table_11s.jpg,0.0,0.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1188.0,j,,,233.0,3.0,0.0,mid,,,,,spark_plug_04s.jpg,../../stimuli/images/spark_plug_04s.jpg,0.795455,1.0,False,quad_01b.jpg,../../stimuli/images/quad_01b.jpg,0.795455,1.0,False,left,spark_plug_04s.jpg,../../stimuli/images/spark_plug_04s.jpg,1.0,1.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1994.0,j,,,234.0,3.0,1.0,high,221.0,13.0,right,0.0,swab_10s.jpg,../../stimuli/images/swab_10s.jpg,0.947368,1.0,False,walker1_11s.jpg,../../stimuli/images/walker1_11s.jpg,0.952381,0.0,True,left,swab_10s.jpg,../../stimuli/images/swab_10s.jpg,1.0,1.0,True,j,False,0.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1078.0,k,,,235.0,3.0,1.0,mid,228.0,7.0,right,1.0,bow1_01b.jpg,../../stimuli/images/bow1_01b.jpg,0.794872,0.0,False,tostada_13s.jpg,../../stimuli/images/tostada_13s.jpg,0.795455,1.0,True,right,tostada_13s.jpg,../../stimuli/images/tostada_13s.jpg,1.0,1.0,True,k,False,1.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1105.0,k,,,236.0,3.0,1.0,high,226.0,10.0,left,1.0,peppermint_07s.jpg,../../stimuli/images/peppermint_07s.jpg,0.97619,1.0,True,cello_11s.jpg,../../stimuli/images/cello_11s.jpg,0.926829,1.0,False,right,cello_11s.jpg,../../stimuli/images/cello_11s.jpg,1.0,1.0,True,k,False,0.0,0.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1454.0,k,,,237.0,3.0,0.0,low,,,,,tank1_02s.jpg,../../stimuli/images/tank1_02s.jpg,0.447368,0.0,False,honeypot_13s.jpg,../../stimuli/images/honeypot_13s.jpg,0.547619,0.0,False,right,honeypot_13s.jpg,../../stimuli/images/honeypot_13s.jpg,0.0,0.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1414.0,k,,,238.0,3.0,1.0,high,225.0,13.0,right,1.0,juicer1_10s.jpg,../../stimuli/images/juicer1_10s.jpg,0.975,0.0,False,lego_05s.jpg,../../stimuli/images/lego_05s.jpg,0.952381,1.0,True,right,lego_05s.jpg,../../stimuli/images/lego_05s.jpg,1.0,1.0,True,k,False,1.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,,,,,239.0,3.0,0.0,mid,,,,,syringe_12s.jpg,../../stimuli/images/syringe_12s.jpg,0.8,1.0,False,duckling_03s.jpg,../../stimuli/images/duckling_03s.jpg,0.794872,1.0,False,,,,,1.0,,,True,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1217.0,j,,,240.0,3.0,0.0,low,,,,,crystal_ball_08s.jpg,../../stimuli/images/crystal_ball_08s.jpg,0.55,1.0,False,pillow_02s.jpg,../../stimuli/images/pillow_02s.jpg,0.511628,1.0,False,left,crystal_ball_08s.jpg,../../stimuli/images/crystal_ball_08s.jpg,1.0,1.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1214.0,k,,,241.0,3.0,1.0,low,229.0,12.0,left,1.0,catapult_01b.jpg,../../stimuli/images/catapult_01b.jpg,0.525,1.0,True,coral_07s.jpg,../../stimuli/images/coral_07s.jpg,0.512195,1.0,False,right,coral_07s.jpg,../../stimuli/images/coral_07s.jpg,1.0,1.0,True,k,False,0.0,0.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1132.0,k,,,242.0,3.0,0.0,high,,,,,brass_knuckles_04s.jpg,../../stimuli/images/brass_knuckles_04s.jpg,0.975,1.0,False,tea_02s.jpg,../../stimuli/images/tea_02s.jpg,0.9,1.0,False,right,tea_02s.jpg,../../stimuli/images/tea_02s.jpg,1.0,1.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1038.0,k,,,243.0,3.0,1.0,mid,233.0,10.0,left,1.0,spark_plug_04s.jpg,../../stimuli/images/spark_plug_04s.jpg,0.795455,1.0,True,goldfish_10s.jpg,../../stimuli/images/goldfish_10s.jpg,0.795455,1.0,False,right,goldfish_10s.jpg,../../stimuli/images/goldfish_10s.jpg,1.0,1.0,True,k,False,0.0,0.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1595.0,j,,,244.0,3.0,1.0,low,232.0,12.0,right,0.0,sailboat_10s.jpg,../../stimuli/images/sailboat_10s.jpg,0.473684,1.0,False,coffee_table_11s.jpg,../../stimuli/images/coffee_table_11s.jpg,0.522727,0.0,True,left,sailboat_10s.jpg,../../stimuli/images/sailboat_10s.jpg,1.0,1.0,True,j,False,0.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1192.0,k,,,245.0,3.0,0.0,high,,,,,sofa_bed_05s.jpg,../../stimuli/images/sofa_bed_05s.jpg,0.95122,1.0,False,trolley_03s.jpg,../../stimuli/images/trolley_03s.jpg,0.926829,1.0,False,right,trolley_03s.jpg,../../stimuli/images/trolley_03s.jpg,1.0,1.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1267.0,j,,,246.0,3.0,0.0,mid,,,,,button1_08s.jpg,../../stimuli/images/button1_08s.jpg,0.794872,1.0,False,strainer_12s.jpg,../../stimuli/images/strainer_12s.jpg,0.795455,1.0,False,left,button1_08s.jpg,../../stimuli/images/button1_08s.jpg,1.0,1.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1235.0,j,,,247.0,3.0,1.0,mid,239.0,8.0,left,1.0,syringe_12s.jpg,../../stimuli/images/syringe_12s.jpg,0.8,1.0,True,buckle_07s.jpg,../../stimuli/images/buckle_07s.jpg,0.794872,1.0,False,left,syringe_12s.jpg,../../stimuli/images/syringe_12s.jpg,1.0,1.0,True,j,False,1.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1052.0,j,,,248.0,3.0,0.0,low,,,,,okra_02n.jpg,../../stimuli/images/okra_02n.jpg,0.410256,1.0,False,bumper_03s.jpg,../../stimuli/images/bumper_03s.jpg,0.439024,1.0,False,left,okra_02n.jpg,../../stimuli/images/okra_02n.jpg,1.0,1.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1393.0,k,,,249.0,3.0,0.0,high,,,,,leotard_05s.jpg,../../stimuli/images/leotard_05s.jpg,0.975,1.0,False,football_helmet_01b.jpg,../../stimuli/images/football_helmet_01b.jpg,0.95,1.0,False,right,football_helmet_01b.jpg,../../stimuli/images/football_helmet_01b.jpg,1.0,1.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1560.0,k,,,250.0,3.0,0.0,high,,,,,sled_01b.jpg,../../stimuli/images/sled_01b.jpg,0.928571,0.0,False,bench_02s.jpg,../../stimuli/images/bench_02s.jpg,0.97561,0.0,False,right,bench_02s.jpg,../../stimuli/images/bench_02s.jpg,0.0,0.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1298.0,k,,,251.0,3.0,0.0,mid,,,,,slicer_08s.jpg,../../stimuli/images/slicer_08s.jpg,0.795455,0.0,False,soda_11s.jpg,../../stimuli/images/soda_11s.jpg,0.8,0.0,False,right,soda_11s.jpg,../../stimuli/images/soda_11s.jpg,0.0,0.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1168.0,j,,,252.0,3.0,1.0,low,237.0,15.0,left,0.0,honeypot_13s.jpg,../../stimuli/images/honeypot_13s.jpg,0.547619,0.0,True,baseball_07s.jpg,../../stimuli/images/baseball_07s.jpg,0.525,1.0,False,left,honeypot_13s.jpg,../../stimuli/images/honeypot_13s.jpg,0.0,0.0,True,j,False,1.0,0.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1335.0,j,,,253.0,3.0,1.0,low,240.0,13.0,left,1.0,crystal_ball_08s.jpg,../../stimuli/images/crystal_ball_08s.jpg,0.55,1.0,True,dough_14s.jpg,../../stimuli/images/dough_14s.jpg,0.526316,1.0,False,left,crystal_ball_08s.jpg,../../stimuli/images/crystal_ball_08s.jpg,1.0,1.0,True,j,False,1.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,772.0,j,,,254.0,3.0,1.0,mid,246.0,8.0,left,1.0,button1_08s.jpg,../../stimuli/images/button1_08s.jpg,0.794872,1.0,True,parsley_10s.jpg,../../stimuli/images/parsley_10s.jpg,0.794872,1.0,False,left,button1_08s.jpg,../../stimuli/images/button1_08s.jpg,1.0,1.0,True,j,False,1.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1577.0,j,,,255.0,3.0,1.0,high,242.0,13.0,right,1.0,cornucopia_11s.jpg,../../stimuli/images/cornucopia_11s.jpg,0.925,1.0,False,tea_02s.jpg,../../stimuli/images/tea_02s.jpg,0.9,1.0,True,left,cornucopia_11s.jpg,../../stimuli/images/cornucopia_11s.jpg,1.0,1.0,True,j,False,0.0,0.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1112.0,j,,,256.0,3.0,0.0,mid,,,,,chick_06s.jpg,../../stimuli/images/chick_06s.jpg,0.794872,0.0,False,clothes_12s.jpg,../../stimuli/images/clothes_12s.jpg,0.794872,0.0,False,left,chick_06s.jpg,../../stimuli/images/chick_06s.jpg,0.0,0.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,716.0,j,,,257.0,3.0,1.0,low,248.0,9.0,left,1.0,okra_02n.jpg,../../stimuli/images/okra_02n.jpg,0.410256,1.0,True,toaster_oven_05s.jpg,../../stimuli/images/toaster_oven_05s.jpg,0.578947,0.0,False,left,okra_02n.jpg,../../stimuli/images/okra_02n.jpg,1.0,1.0,True,j,False,1.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1365.0,k,,,258.0,3.0,1.0,high,245.0,13.0,right,1.0,boomerang_07s.jpg,../../stimuli/images/boomerang_07s.jpg,0.953488,0.0,False,trolley_03s.jpg,../../stimuli/images/trolley_03s.jpg,0.926829,1.0,True,right,trolley_03s.jpg,../../stimuli/images/trolley_03s.jpg,1.0,1.0,True,k,False,1.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1778.0,k,,,259.0,3.0,1.0,high,250.0,9.0,left,0.0,bench_02s.jpg,../../stimuli/images/bench_02s.jpg,0.97561,0.0,True,license_plate_03s.jpg,../../stimuli/images/license_plate_03s.jpg,0.97561,1.0,False,right,license_plate_03s.jpg,../../stimuli/images/license_plate_03s.jpg,1.0,1.0,True,k,False,0.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1434.0,j,,,260.0,3.0,0.0,low,,,,,candlestick_10s.jpg,../../stimuli/images/candlestick_10s.jpg,0.525,1.0,False,bulldozer_06s.jpg,../../stimuli/images/bulldozer_06s.jpg,0.536585,1.0,False,left,candlestick_10s.jpg,../../stimuli/images/candlestick_10s.jpg,1.0,1.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1312.0,k,,,261.0,3.0,1.0,mid,251.0,10.0,left,0.0,soda_11s.jpg,../../stimuli/images/soda_11s.jpg,0.8,0.0,True,chopsticks_04s.jpg,../../stimuli/images/chopsticks_04s.jpg,0.794872,0.0,False,right,chopsticks_04s.jpg,../../stimuli/images/chopsticks_04s.jpg,0.0,0.0,True,k,False,0.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1577.0,k,,,262.0,3.0,0.0,mid,,,,,milkshake_07s.jpg,../../stimuli/images/milkshake_07s.jpg,0.794872,1.0,False,whale_10s.jpg,../../stimuli/images/whale_10s.jpg,0.795455,1.0,False,right,whale_10s.jpg,../../stimuli/images/whale_10s.jpg,1.0,1.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1315.0,k,,,263.0,3.0,1.0,high,249.0,14.0,left,1.0,football_helmet_01b.jpg,../../stimuli/images/football_helmet_01b.jpg,0.95,1.0,True,grass_05s.jpg,../../stimuli/images/grass_05s.jpg,0.925,1.0,False,right,grass_05s.jpg,../../stimuli/images/grass_05s.jpg,1.0,1.0,True,k,False,0.0,0.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1856.0,j,,,264.0,3.0,0.0,low,,,,,scarf_11s.jpg,../../stimuli/images/scarf_11s.jpg,0.575,0.0,False,grinder_10s.jpg,../../stimuli/images/grinder_10s.jpg,0.577778,0.0,False,left,scarf_11s.jpg,../../stimuli/images/scarf_11s.jpg,0.0,0.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1212.0,k,,,265.0,3.0,0.0,mid,,,,,frame_03s.jpg,../../stimuli/images/frame_03s.jpg,0.794872,1.0,False,folder_04s.jpg,../../stimuli/images/folder_04s.jpg,0.794872,1.0,False,right,folder_04s.jpg,../../stimuli/images/folder_04s.jpg,1.0,1.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1320.0,j,,,266.0,3.0,0.0,high,,,,,apple_01b.jpg,../../stimuli/images/apple_01b.jpg,0.952381,1.0,False,cash_machine_02s.jpg,../../stimuli/images/cash_machine_02s.jpg,0.952381,1.0,False,left,apple_01b.jpg,../../stimuli/images/apple_01b.jpg,1.0,1.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1505.0,k,,,267.0,3.0,0.0,low,,,,,grapefruit_14s.jpg,../../stimuli/images/grapefruit_14s.jpg,0.627907,0.0,False,funnel_12s.jpg,../../stimuli/images/funnel_12s.jpg,0.609756,0.0,False,right,funnel_12s.jpg,../../stimuli/images/funnel_12s.jpg,0.0,0.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1457.0,j,,,268.0,3.0,0.0,low,,,,,icemaker_01b.jpg,../../stimuli/images/icemaker_01b.jpg,0.581395,0.0,False,coffee_04s.jpg,../../stimuli/images/coffee_04s.jpg,0.6,0.0,False,left,icemaker_01b.jpg,../../stimuli/images/icemaker_01b.jpg,0.0,0.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1013.0,k,,,269.0,3.0,1.0,mid,256.0,13.0,right,0.0,blower_08s.jpg,../../stimuli/images/blower_08s.jpg,0.794872,1.0,False,chick_06s.jpg,../../stimuli/images/chick_06s.jpg,0.794872,0.0,True,right,chick_06s.jpg,../../stimuli/images/chick_06s.jpg,0.0,0.0,True,k,False,1.0,0.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1439.0,j,,,270.0,3.0,0.0,high,,,,,baton2_09s.jpg,../../stimuli/images/baton2_09s.jpg,0.95,1.0,False,bag_10s.jpg,../../stimuli/images/bag_10s.jpg,0.95,1.0,False,left,baton2_09s.jpg,../../stimuli/images/baton2_09s.jpg,1.0,1.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1719.0,j,,,271.0,3.0,0.0,high,,,,,eggnog_11s.jpg,../../stimuli/images/eggnog_11s.jpg,0.9,0.0,False,trumpet_02s.jpg,../../stimuli/images/trumpet_02s.jpg,0.92561,0.0,False,left,eggnog_11s.jpg,../../stimuli/images/eggnog_11s.jpg,0.0,0.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1387.0,j,,,272.0,3.0,0.0,mid,,,,,yak_09s.jpg,../../stimuli/images/yak_09s.jpg,0.794872,0.0,False,jumpsuit_13s.jpg,../../stimuli/images/jumpsuit_13s.jpg,0.795455,0.0,False,left,yak_09s.jpg,../../stimuli/images/yak_09s.jpg,0.0,0.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1299.0,k,,,273.0,3.0,1.0,low,260.0,13.0,right,1.0,shoulder_01b.jpg,../../stimuli/images/shoulder_01b.jpg,0.692308,1.0,False,candlestick_10s.jpg,../../stimuli/images/candlestick_10s.jpg,0.525,1.0,True,right,candlestick_10s.jpg,../../stimuli/images/candlestick_10s.jpg,1.0,1.0,True,k,False,1.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1522.0,k,,,274.0,3.0,0.0,high,,,,,calf2_03s.jpg,../../stimuli/images/calf2_03s.jpg,0.976744,1.0,False,notepad_03s.jpg,../../stimuli/images/notepad_03s.jpg,0.975,1.0,False,right,notepad_03s.jpg,../../stimuli/images/notepad_03s.jpg,1.0,1.0,,k,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1936.0,j,,,275.0,3.0,1.0,mid,265.0,10.0,left,1.0,folder_04s.jpg,../../stimuli/images/folder_04s.jpg,0.794872,1.0,True,burner_06s.jpg,../../stimuli/images/burner_06s.jpg,0.794872,0.0,False,left,folder_04s.jpg,../../stimuli/images/folder_04s.jpg,1.0,1.0,True,j,False,1.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1209.0,j,,,276.0,3.0,0.0,low,,,,,cranberry_03n.jpg,../../stimuli/images/cranberry_03n.jpg,0.566026,1.0,False,centerpiece_13s.jpg,../../stimuli/images/centerpiece_13s.jpg,0.487179,1.0,False,left,cranberry_03n.jpg,../../stimuli/images/cranberry_03n.jpg,1.0,1.0,,j,False,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1268.0,k,,,277.0,3.0,1.0,mid,262.0,15.0,right,1.0,cannonball_05s.jpg,../../stimuli/images/cannonball_05s.jpg,0.794872,0.0,False,whale_10s.jpg,../../stimuli/images/whale_10s.jpg,0.795455,1.0,True,right,whale_10s.jpg,../../stimuli/images/whale_10s.jpg,1.0,1.0,True,k,False,1.0,1.0,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,,,,,278.0,3.0,1.0,high,266.0,12.0,right,1.0,broccoli_12s.jpg,../../stimuli/images/broccoli_12s.jpg,0.952381,1.0,False,apple_01b.jpg,../../stimuli/images/apple_01b.jpg,0.952381,1.0,True,,,,,1.0,True,,True,,,1.0
episodic_choice_v3,699794ff59dd4066d19736be,True,,1732.0,j,,,279.0,3.0,1.0,low,264.0,15.0,left,0.0,scarf_11s.jpg,../../stimuli/images/scarf_11s.jpg,0.575,0.0,True,toe_08s.jpg,../../stimuli/images/toe_08s.jpg,0.692308,0.0,False,left,scarf_11s.jpg,../../stimuli/images/scarf_11s.jpg,0.0,0.0,True,j,False,1.0,0.0,1.0
