,outcome,orange_chosen,lucky_chosen,subject_id,sub_factor,environment_coded,t_since_reversal,trial_number,outcome_coded,t_since_centered
56705,0.2,1,1.0,74727,123,-1,14,157.0,0.3,6.701552451216523
56706,0.8,1,1.0,74727,123,-1,15,158.0,-0.3,7.701552451216523
56707,0.0,1,1.0,74727,123,-1,16,159.0,0.5,8.701552451216523
56708,0.8,1,1.0,74727,123,-1,17,160.0,-0.3,9.701552451216523
56709,0.0,2,1.0,74727,123,1,0,161.0,-0.5,-7.298447548783477
56710,0.6,1,0.0,74727,123,1,1,162.0,-0.0999999999999999,-6.298447548783477
56711,0.0,1,0.0,74727,123,1,2,163.0,0.5,-5.298447548783477
56712,0.4,2,1.0,74727,123,1,3,164.0,-0.0999999999999999,-4.298447548783477
56713,0.6,2,1.0,74727,123,1,4,165.0,0.0999999999999999,-3.298447548783477
56714,0.4,2,1.0,74727,123,1,5,166.0,-0.0999999999999999,-2.298447548783477
56715,0.4,1,0.0,74727,123,1,6,167.0,0.0999999999999999,-1.2984475487834768
56716,0.2,1,0.0,74727,123,1,7,168.0,0.3,-0.2984475487834768
56717,0.2,2,1.0,74727,123,1,8,169.0,-0.3,0.7015524512165232
56718,1.0,2,1.0,74727,123,1,9,170.0,0.5,1.7015524512165232
56719,0.2,2,0.0,74727,123,1,0,171.0,-0.3,-7.298447548783477
56720,0.2,2,0.0,74727,123,1,1,172.0,-0.3,-6.298447548783477
56721,0.0,2,0.0,74727,123,1,2,173.0,-0.5,-5.298447548783477
56722,0.6,1,1.0,74727,123,1,3,174.0,-0.0999999999999999,-4.298447548783477
56723,0.6,1,1.0,74727,123,1,4,175.0,-0.0999999999999999,-3.298447548783477
56724,0.8,1,1.0,74727,123,1,5,176.0,-0.3,-2.298447548783477
56725,0.2,1,1.0,74727,123,1,6,177.0,0.3,-1.2984475487834768
56726,1.0,1,1.0,74727,123,1,7,178.0,-0.5,-0.2984475487834768
56727,1.0,1,1.0,74727,123,1,8,179.0,-0.5,0.7015524512165232
56728,0.4,1,1.0,74727,123,1,9,180.0,0.0999999999999999,1.7015524512165232
56729,0.4,1,0.0,74727,123,1,0,181.0,0.0999999999999999,-7.298447548783477
56730,0.4,1,0.0,74727,123,1,1,182.0,0.0999999999999999,-6.298447548783477
56731,0.0,1,0.0,74727,123,1,2,183.0,0.5,-5.298447548783477
56732,0.2,2,1.0,74727,123,1,3,184.0,-0.3,-4.298447548783477
56733,0.4,2,1.0,74727,123,1,4,185.0,-0.0999999999999999,-3.298447548783477
56734,1.0,2,1.0,74727,123,1,5,186.0,0.5,-2.298447548783477
56735,0.8,2,0.0,74727,123,1,0,187.0,0.3,-7.298447548783477
56736,0.2,2,0.0,74727,123,1,1,188.0,-0.3,-6.298447548783477
56737,0.2,2,0.0,74727,123,1,2,189.0,-0.3,-5.298447548783477
56738,0.6,2,0.0,74727,123,1,3,190.0,0.0999999999999999,-4.298447548783477
56739,1.0,2,0.0,74727,123,1,4,191.0,0.5,-3.298447548783477
56740,0.4,1,1.0,74727,123,1,5,192.0,0.0999999999999999,-2.298447548783477
56741,0.4,2,0.0,74727,123,1,6,193.0,-0.0999999999999999,-1.2984475487834768
56742,1.0,2,0.0,74727,123,1,7,194.0,0.5,-0.2984475487834768
56743,0.2,2,0.0,74727,123,1,8,195.0,-0.3,0.7015524512165232
56744,0.0,2,0.0,74727,123,1,9,196.0,-0.5,1.7015524512165232
56745,0.0,2,0.0,74727,123,1,10,197.0,-0.5,2.701552451216523
56746,1.0,1,1.0,74727,123,1,11,198.0,-0.5,3.701552451216523
56747,0.6,1,1.0,74727,123,1,12,199.0,-0.0999999999999999,4.701552451216523
56748,1.0,1,1.0,74727,123,1,13,200.0,-0.5,5.701552451216523
56749,0.4,2,1.0,74727,123,1,0,201.0,-0.0999999999999999,-7.298447548783477
56750,0.4,1,0.0,74727,123,1,1,202.0,0.0999999999999999,-6.298447548783477
56751,0.0,1,0.0,74727,123,1,2,203.0,0.5,-5.298447548783477
56752,1.0,2,1.0,74727,123,1,3,204.0,0.5,-4.298447548783477
56753,0.0,1,0.0,74727,123,1,4,205.0,0.5,-3.298447548783477
56754,1.0,2,1.0,74727,123,1,5,206.0,0.5,-2.298447548783477
56755,0.8,2,1.0,74727,123,1,6,207.0,0.3,-1.2984475487834768
56756,0.8,2,1.0,74727,123,1,7,208.0,0.3,-0.2984475487834768
56757,0.8,2,1.0,74727,123,1,8,209.0,0.3,0.7015524512165232
56758,1.0,2,1.0,74727,123,1,9,210.0,0.5,1.7015524512165232
56759,0.6,2,1.0,74727,123,1,10,211.0,0.0999999999999999,2.701552451216523
56760,0.8,2,0.0,74727,123,1,0,212.0,0.3,-7.298447548783477
56761,0.0,2,0.0,74727,123,1,1,213.0,-0.5,-6.298447548783477
56762,0.4,1,1.0,74727,123,1,2,214.0,0.0999999999999999,-5.298447548783477
56763,0.8,1,1.0,74727,123,1,3,215.0,-0.3,-4.298447548783477
56764,0.8,1,1.0,74727,123,1,4,216.0,-0.3,-3.298447548783477
56765,0.2,2,0.0,74727,123,1,5,217.0,-0.3,-2.298447548783477
56766,0.8,1,1.0,74727,123,1,6,218.0,-0.3,-1.2984475487834768
56767,0.6,1,1.0,74727,123,1,7,219.0,-0.0999999999999999,-0.2984475487834768
56768,0.2,1,1.0,74727,123,1,8,220.0,0.3,0.7015524512165232
56769,0.8,1,1.0,74727,123,1,9,221.0,-0.3,1.7015524512165232
56770,0.8,1,1.0,74727,123,1,10,222.0,-0.3,2.701552451216523
56771,0.8,1,1.0,74727,123,1,11,223.0,-0.3,3.701552451216523
56772,0.4,1,0.0,74727,123,1,0,224.0,0.0999999999999999,-7.298447548783477
56773,0.2,1,0.0,74727,123,1,1,225.0,0.3,-6.298447548783477
56774,0.2,2,1.0,74727,123,1,2,226.0,-0.3,-5.298447548783477
56775,0.4,2,1.0,74727,123,1,3,227.0,-0.0999999999999999,-4.298447548783477
56776,0.4,2,1.0,74727,123,1,4,228.0,-0.0999999999999999,-3.298447548783477
56777,0.8,1,0.0,74727,123,1,5,229.0,-0.3,-2.298447548783477
56778,0.6,1,0.0,74727,123,1,6,230.0,-0.0999999999999999,-1.2984475487834768
56779,0.6,1,0.0,74727,123,1,7,231.0,-0.0999999999999999,-0.2984475487834768
56780,1.0,1,1.0,74727,123,1,0,232.0,-0.5,-7.298447548783477
56781,1.0,1,1.0,74727,123,1,1,233.0,-0.5,-6.298447548783477
56782,1.0,1,1.0,74727,123,1,2,234.0,-0.5,-5.298447548783477
56783,0.6,1,1.0,74727,123,1,3,235.0,-0.0999999999999999,-4.298447548783477
56784,0.6,1,1.0,74727,123,1,4,236.0,-0.0999999999999999,-3.298447548783477
56785,0.2,1,1.0,74727,123,1,5,237.0,0.3,-2.298447548783477
56786,0.6,1,1.0,74727,123,1,6,238.0,-0.0999999999999999,-1.2984475487834768
56787,0.8,1,1.0,74727,123,1,7,239.0,-0.3,-0.2984475487834768
56788,0.4,1,1.0,74727,123,1,8,240.0,0.0999999999999999,0.7015524512165232
56789,1.0,1,1.0,74727,123,1,9,241.0,-0.5,1.7015524512165232
56790,1.0,1,1.0,74727,123,1,10,242.0,-0.5,2.701552451216523
56791,0.6,1,1.0,74727,123,1,11,243.0,-0.0999999999999999,3.701552451216523
56792,0.8,1,1.0,74727,123,1,12,244.0,-0.3,4.701552451216523
56793,0.4,1,1.0,74727,123,1,13,245.0,0.0999999999999999,5.701552451216523
56794,0.0,1,0.0,74727,123,1,0,246.0,0.5,-7.298447548783477
56795,0.2,2,1.0,74727,123,1,1,247.0,-0.3,-6.298447548783477
56796,0.4,1,0.0,74727,123,1,2,248.0,0.0999999999999999,-5.298447548783477
56797,0.4,1,0.0,74727,123,1,3,249.0,0.0999999999999999,-4.298447548783477
56798,1.0,2,1.0,74727,123,1,4,250.0,0.5,-3.298447548783477
56799,0.8,2,1.0,74727,123,1,5,251.0,0.3,-2.298447548783477
56800,0.4,2,1.0,74727,123,1,6,252.0,-0.0999999999999999,-1.2984475487834768
56801,0.8,2,1.0,74727,123,1,7,253.0,0.3,-0.2984475487834768
56802,0.4,2,1.0,74727,123,1,8,254.0,-0.0999999999999999,0.7015524512165232
56803,1.0,2,1.0,74727,123,1,9,255.0,0.5,1.7015524512165232
56804,0.4,2,1.0,74727,123,1,10,256.0,-0.0999999999999999,2.701552451216523
56805,0.6,2,1.0,74727,123,1,11,257.0,0.0999999999999999,3.701552451216523
56806,0.6,2,1.0,74727,123,1,12,258.0,0.0999999999999999,4.701552451216523
56807,0.2,2,0.0,74727,123,1,0,259.0,-0.3,-7.298447548783477
56808,0.6,1,1.0,74727,123,1,1,260.0,-0.0999999999999999,-6.298447548783477
56809,0.4,1,1.0,74727,123,1,2,261.0,0.0999999999999999,-5.298447548783477
56810,0.8,1,1.0,74727,123,1,3,262.0,-0.3,-4.298447548783477
56811,0.2,1,1.0,74727,123,1,4,263.0,0.3,-3.298447548783477
56812,0.4,1,1.0,74727,123,1,5,264.0,0.0999999999999999,-2.298447548783477
56813,1.0,1,1.0,74727,123,1,6,265.0,-0.5,-1.2984475487834768
56814,0.4,1,1.0,74727,123,1,7,266.0,0.0999999999999999,-0.2984475487834768
56815,0.0,1,1.0,74727,123,1,8,267.0,0.5,0.7015524512165232
56816,0.4,2,0.0,74727,123,1,9,268.0,-0.0999999999999999,1.7015524512165232
56817,0.0,2,0.0,74727,123,1,10,269.0,-0.5,2.701552451216523
56818,1.0,1,1.0,74727,123,1,11,270.0,-0.5,3.701552451216523
56819,0.6,1,0.0,74727,123,1,0,271.0,-0.0999999999999999,-7.298447548783477
56820,0.4,1,0.0,74727,123,1,1,272.0,0.0999999999999999,-6.298447548783477
56821,0.0,1,0.0,74727,123,1,2,273.0,0.5,-5.298447548783477
56822,1.0,2,1.0,74727,123,1,3,274.0,0.5,-4.298447548783477
56823,0.4,2,1.0,74727,123,1,4,275.0,-0.0999999999999999,-3.298447548783477
56824,1.0,2,1.0,74727,123,1,5,276.0,0.5,-2.298447548783477
56825,1.0,2,1.0,74727,123,1,6,277.0,0.5,-1.2984475487834768
56826,0.8,2,0.0,74727,123,1,0,278.0,0.3,-7.298447548783477
56827,0.0,2,0.0,74727,123,1,1,279.0,-0.5,-6.298447548783477
56828,0.6,1,1.0,74727,123,1,2,280.0,-0.0999999999999999,-5.298447548783477
56829,0.8,1,1.0,74727,123,1,3,281.0,-0.3,-4.298447548783477
56830,1.0,1,1.0,74727,123,1,4,282.0,-0.5,-3.298447548783477
56831,0.6,1,1.0,74727,123,1,5,283.0,-0.0999999999999999,-2.298447548783477
56832,0.0,1,0.0,74727,123,1,0,284.0,0.5,-7.298447548783477
56833,0.6,2,1.0,74727,123,1,1,285.0,0.0999999999999999,-6.298447548783477
56834,0.8,2,1.0,74727,123,1,2,286.0,0.3,-5.298447548783477
56835,1.0,2,1.0,74727,123,1,3,287.0,0.5,-4.298447548783477
56836,1.0,2,1.0,74727,123,1,4,288.0,0.5,-3.298447548783477
56837,1.0,2,1.0,74727,123,1,5,289.0,0.5,-2.298447548783477
56838,0.8,2,1.0,74727,123,1,6,290.0,0.3,-1.2984475487834768
56839,1.0,2,1.0,74727,123,1,7,291.0,0.5,-0.2984475487834768
56840,0.2,2,0.0,74727,123,1,0,292.0,-0.3,-7.298447548783477
56841,0.0,2,0.0,74727,123,1,1,293.0,-0.5,-6.298447548783477
56842,1.0,1,1.0,74727,123,1,2,294.0,-0.5,-5.298447548783477
56843,0.0,1,1.0,74727,123,1,3,295.0,0.5,-4.298447548783477
56844,1.0,2,0.0,74727,123,1,4,296.0,0.5,-3.298447548783477
56845,0.6,2,0.0,74727,123,1,5,297.0,0.0999999999999999,-2.298447548783477
56846,0.2,2,0.0,74727,123,1,6,298.0,-0.3,-1.2984475487834768
56847,0.0,2,0.0,74727,123,1,7,299.0,-0.5,-0.2984475487834768
56848,0.6,1,1.0,74727,123,1,8,300.0,-0.0999999999999999,0.7015524512165232
56849,0.8,1,1.0,74727,123,1,9,301.0,-0.3,1.7015524512165232
56850,1.0,1,1.0,74727,123,1,10,302.0,-0.5,2.701552451216523
56851,0.8,1,1.0,74727,123,1,11,303.0,-0.3,3.701552451216523
56852,0.8,1,1.0,74727,123,1,12,304.0,-0.3,4.701552451216523
56853,0.6,1,0.0,74727,123,1,0,305.0,-0.0999999999999999,-7.298447548783477
56854,0.0,1,0.0,74727,123,1,1,306.0,0.5,-6.298447548783477
56855,0.4,2,1.0,74727,123,1,2,307.0,-0.0999999999999999,-5.298447548783477
56856,0.8,2,1.0,74727,123,1,3,308.0,0.3,-4.298447548783477
56857,1.0,2,1.0,74727,123,1,4,309.0,0.5,-3.298447548783477
56858,0.0,2,1.0,74727,123,1,5,310.0,-0.5,-2.298447548783477
56859,0.6,1,0.0,74727,123,1,6,311.0,-0.0999999999999999,-1.2984475487834768
56860,0.6,1,1.0,74727,123,1,0,312.0,-0.0999999999999999,-7.298447548783477
56861,0.8,1,1.0,74727,123,1,1,313.0,-0.3,-6.298447548783477
56862,0.2,1,1.0,74727,123,1,2,314.0,0.3,-5.298447548783477
56863,0.2,2,0.0,74727,123,1,3,315.0,-0.3,-4.298447548783477
56864,0.6,1,1.0,74727,123,1,4,316.0,-0.0999999999999999,-3.298447548783477
56865,1.0,1,1.0,74727,123,1,5,317.0,-0.5,-2.298447548783477
56866,0.6,1,1.0,74727,123,1,6,318.0,-0.0999999999999999,-1.2984475487834768
56867,0.6,1,1.0,74727,123,1,7,319.0,-0.0999999999999999,-0.2984475487834768
56868,0.0,1,1.0,74727,123,1,8,320.0,0.5,0.7015524512165232
57505,0.6,2,1.0,45253,124,-1,0,1.0,0.0999999999999999,-7.298447548783477
57506,1.0,2,1.0,45253,124,-1,1,2.0,0.5,-6.298447548783477
57507,0.8,2,1.0,45253,124,-1,2,3.0,0.3,-5.298447548783477
57508,1.0,2,1.0,45253,124,-1,3,4.0,0.5,-4.298447548783477
57509,0.8,2,1.0,45253,124,-1,4,5.0,0.3,-3.298447548783477
57510,0.4,2,1.0,45253,124,-1,5,6.0,-0.0999999999999999,-2.298447548783477
57511,1.0,2,1.0,45253,124,-1,6,7.0,0.5,-1.2984475487834768
57512,0.6,2,1.0,45253,124,-1,7,8.0,0.0999999999999999,-0.2984475487834768
57513,0.0,2,1.0,45253,124,-1,8,9.0,-0.5,0.7015524512165232
57514,0.0,1,0.0,45253,124,-1,9,10.0,0.5,1.7015524512165232
57515,0.6,1,0.0,45253,124,-1,10,11.0,-0.0999999999999999,2.701552451216523
57516,0.2,1,0.0,45253,124,-1,11,12.0,0.3,3.701552451216523
57517,0.8,1,0.0,45253,124,-1,12,13.0,-0.3,4.701552451216523
57518,0.4,1,0.0,45253,124,-1,13,14.0,0.0999999999999999,5.701552451216523
57519,0.4,1,0.0,45253,124,-1,14,15.0,0.0999999999999999,6.701552451216523
57520,0.0,1,0.0,45253,124,-1,15,16.0,0.5,7.701552451216523
57521,1.0,2,1.0,45253,124,-1,16,17.0,0.5,8.701552451216523
57522,0.0,2,1.0,45253,124,-1,17,18.0,-0.5,9.701552451216523
57523,0.6,2,0.0,45253,124,-1,0,19.0,0.0999999999999999,-7.298447548783477
57524,0.4,2,0.0,45253,124,-1,1,20.0,-0.0999999999999999,-6.298447548783477
57525,0.2,2,0.0,45253,124,-1,2,21.0,-0.3,-5.298447548783477
57526,0.0,2,0.0,45253,124,-1,3,22.0,-0.5,-4.298447548783477
57527,0.4,1,1.0,45253,124,-1,4,23.0,0.0999999999999999,-3.298447548783477
57528,0.2,1,1.0,45253,124,-1,5,24.0,0.3,-2.298447548783477
57529,0.6,1,1.0,45253,124,-1,6,25.0,-0.0999999999999999,-1.2984475487834768
57530,0.0,1,1.0,45253,124,-1,7,26.0,0.5,-0.2984475487834768
57531,0.8,1,1.0,45253,124,-1,8,27.0,-0.3,0.7015524512165232
57532,0.6,1,1.0,45253,124,-1,9,28.0,-0.0999999999999999,1.7015524512165232
57533,1.0,1,1.0,45253,124,-1,10,29.0,-0.5,2.701552451216523
57534,1.0,1,1.0,45253,124,-1,11,30.0,-0.5,3.701552451216523
57535,0.8,1,1.0,45253,124,-1,12,31.0,-0.3,4.701552451216523
57536,0.2,1,1.0,45253,124,-1,13,32.0,0.3,5.701552451216523
57537,1.0,1,1.0,45253,124,-1,14,33.0,-0.5,6.701552451216523
57538,0.6,1,1.0,45253,124,-1,15,34.0,-0.0999999999999999,7.701552451216523
57539,0.0,1,1.0,45253,124,-1,16,35.0,0.5,8.701552451216523
57540,0.8,2,1.0,45253,124,-1,0,36.0,0.3,-7.298447548783477
57541,0.6,2,1.0,45253,124,-1,1,37.0,0.0999999999999999,-6.298447548783477
57542,0.0,2,1.0,45253,124,-1,2,38.0,-0.5,-5.298447548783477
57543,0.2,2,1.0,45253,124,-1,3,39.0,-0.3,-4.298447548783477
57544,1.0,2,1.0,45253,124,-1,4,40.0,0.5,-3.298447548783477
57545,1.0,2,1.0,45253,124,-1,5,41.0,0.5,-2.298447548783477
57546,0.6,2,1.0,45253,124,-1,6,42.0,0.0999999999999999,-1.2984475487834768
57547,0.6,2,1.0,45253,124,-1,7,43.0,0.0999999999999999,-0.2984475487834768
57548,1.0,2,1.0,45253,124,-1,8,44.0,0.5,0.7015524512165232
57549,0.8,2,1.0,45253,124,-1,9,45.0,0.3,1.7015524512165232
57550,0.8,2,1.0,45253,124,-1,10,46.0,0.3,2.701552451216523
57551,0.4,2,1.0,45253,124,-1,11,47.0,-0.0999999999999999,3.701552451216523
57552,0.8,2,1.0,45253,124,-1,12,48.0,0.3,4.701552451216523
57553,1.0,2,1.0,45253,124,-1,13,49.0,0.5,5.701552451216523
57554,0.6,2,1.0,45253,124,-1,14,50.0,0.0999999999999999,6.701552451216523
57555,0.8,2,1.0,45253,124,-1,15,51.0,0.3,7.701552451216523
57556,1.0,2,1.0,45253,124,-1,16,52.0,0.5,8.701552451216523
57557,1.0,2,1.0,45253,124,-1,17,53.0,0.5,9.701552451216523
57558,0.2,2,1.0,45253,124,-1,18,54.0,-0.3,10.701552451216523
57559,0.8,2,1.0,45253,124,-1,19,55.0,0.3,11.701552451216523
57560,0.4,2,1.0,45253,124,-1,20,56.0,-0.0999999999999999,12.701552451216523
57561,1.0,2,1.0,45253,124,-1,21,57.0,0.5,13.701552451216523
57562,0.0,2,1.0,45253,124,-1,22,58.0,-0.5,14.701552451216523
57563,0.2,1,0.0,45253,124,-1,23,59.0,0.3,15.701552451216523
57564,1.0,1,1.0,45253,124,-1,0,60.0,-0.5,-7.298447548783477
57565,0.4,1,1.0,45253,124,-1,1,61.0,0.0999999999999999,-6.298447548783477
57566,0.8,1,1.0,45253,124,-1,2,62.0,-0.3,-5.298447548783477
57567,0.6,1,1.0,45253,124,-1,3,63.0,-0.0999999999999999,-4.298447548783477
57568,0.6,1,1.0,45253,124,-1,4,64.0,-0.0999999999999999,-3.298447548783477
57569,0.6,1,1.0,45253,124,-1,5,65.0,-0.0999999999999999,-2.298447548783477
57570,0.2,1,1.0,45253,124,-1,6,66.0,0.3,-1.2984475487834768
57571,0.4,1,1.0,45253,124,-1,7,67.0,0.0999999999999999,-0.2984475487834768
57572,0.4,1,1.0,45253,124,-1,8,68.0,0.0999999999999999,0.7015524512165232
57573,1.0,1,1.0,45253,124,-1,9,69.0,-0.5,1.7015524512165232
57574,1.0,1,1.0,45253,124,-1,10,70.0,-0.5,2.701552451216523
57575,0.6,1,1.0,45253,124,-1,11,71.0,-0.0999999999999999,3.701552451216523
57576,0.0,1,1.0,45253,124,-1,12,72.0,0.5,4.701552451216523
57577,0.0,2,0.0,45253,124,-1,13,73.0,-0.5,5.701552451216523
57578,1.0,2,0.0,45253,124,-1,14,74.0,0.5,6.701552451216523
57579,0.4,2,0.0,45253,124,-1,15,75.0,-0.0999999999999999,7.701552451216523
57580,0.8,2,0.0,45253,124,-1,16,76.0,0.3,8.701552451216523
57581,0.2,2,0.0,45253,124,-1,17,77.0,-0.3,9.701552451216523
57582,0.2,2,0.0,45253,124,-1,18,78.0,-0.3,10.701552451216523
57583,0.0,2,0.0,45253,124,-1,19,79.0,-0.5,11.701552451216523
57584,0.2,1,1.0,45253,124,-1,20,80.0,0.3,12.701552451216523
57585,0.6,2,0.0,45253,124,-1,21,81.0,0.0999999999999999,13.701552451216523
57586,0.0,2,0.0,45253,124,-1,22,82.0,-0.5,14.701552451216523
57587,1.0,1,0.0,45253,124,-1,0,83.0,-0.5,-7.298447548783477
57588,0.6,1,0.0,45253,124,-1,2,85.0,-0.0999999999999999,-5.298447548783477
57589,0.4,1,0.0,45253,124,-1,3,86.0,0.0999999999999999,-4.298447548783477
57590,0.0,1,0.0,45253,124,-1,4,87.0,0.5,-3.298447548783477
57591,0.0,2,1.0,45253,124,-1,5,88.0,-0.5,-2.298447548783477
57592,1.0,2,1.0,45253,124,-1,6,89.0,0.5,-1.2984475487834768
57593,0.4,2,1.0,45253,124,-1,7,90.0,-0.0999999999999999,-0.2984475487834768
57594,0.4,2,1.0,45253,124,-1,8,91.0,-0.0999999999999999,0.7015524512165232
57595,0.8,2,1.0,45253,124,-1,9,92.0,0.3,1.7015524512165232
57596,0.2,2,1.0,45253,124,-1,10,93.0,-0.3,2.701552451216523
57597,0.8,2,1.0,45253,124,-1,11,94.0,0.3,3.701552451216523
57598,0.6,2,1.0,45253,124,-1,13,96.0,0.0999999999999999,5.701552451216523
57599,1.0,2,1.0,45253,124,-1,14,97.0,0.5,6.701552451216523
57600,0.8,2,1.0,45253,124,-1,15,98.0,0.3,7.701552451216523
57601,1.0,2,1.0,45253,124,-1,16,99.0,0.5,8.701552451216523
57602,0.0,2,1.0,45253,124,-1,17,100.0,-0.5,9.701552451216523
57603,0.0,1,0.0,45253,124,-1,18,101.0,0.5,10.701552451216523
57604,0.0,1,0.0,45253,124,-1,19,102.0,0.5,11.701552451216523
57605,0.4,2,0.0,45253,124,-1,0,103.0,-0.0999999999999999,-7.298447548783477
57606,0.0,2,0.0,45253,124,-1,1,104.0,-0.5,-6.298447548783477
57607,0.4,2,0.0,45253,124,-1,2,105.0,-0.0999999999999999,-5.298447548783477
57608,0.0,2,0.0,45253,124,-1,3,106.0,-0.5,-4.298447548783477
57609,0.2,1,1.0,45253,124,-1,4,107.0,0.3,-3.298447548783477
57610,0.8,1,1.0,45253,124,-1,5,108.0,-0.3,-2.298447548783477
57611,0.8,1,1.0,45253,124,-1,6,109.0,-0.3,-1.2984475487834768
57612,0.8,1,1.0,45253,124,-1,7,110.0,-0.3,-0.2984475487834768
57613,0.0,1,1.0,45253,124,-1,8,111.0,0.5,0.7015524512165232
57614,0.4,1,1.0,45253,124,-1,9,112.0,0.0999999999999999,1.7015524512165232
57615,0.8,1,1.0,45253,124,-1,10,113.0,-0.3,2.701552451216523
57616,0.4,1,1.0,45253,124,-1,11,114.0,0.0999999999999999,3.701552451216523
57617,0.6,1,1.0,45253,124,-1,12,115.0,-0.0999999999999999,4.701552451216523
57618,0.6,1,1.0,45253,124,-1,13,116.0,-0.0999999999999999,5.701552451216523
57619,1.0,1,1.0,45253,124,-1,14,117.0,-0.5,6.701552451216523
57620,1.0,1,1.0,45253,124,-1,15,118.0,-0.5,7.701552451216523
57621,1.0,1,1.0,45253,124,-1,16,119.0,-0.5,8.701552451216523
57622,1.0,1,1.0,45253,124,-1,17,120.0,-0.5,9.701552451216523
57623,0.8,1,1.0,45253,124,-1,18,121.0,-0.3,10.701552451216523
57624,0.8,1,1.0,45253,124,-1,19,122.0,-0.3,11.701552451216523
57625,0.4,1,1.0,45253,124,-1,20,123.0,0.0999999999999999,12.701552451216523
57626,0.4,1,1.0,45253,124,-1,21,124.0,0.0999999999999999,13.701552451216523
57627,0.4,1,0.0,45253,124,-1,0,125.0,0.0999999999999999,-7.298447548783477
57628,1.0,1,0.0,45253,124,-1,1,126.0,-0.5,-6.298447548783477
57629,0.8,1,0.0,45253,124,-1,2,127.0,-0.3,-5.298447548783477
57630,0.4,1,0.0,45253,124,-1,3,128.0,0.0999999999999999,-4.298447548783477
57631,0.0,1,0.0,45253,124,-1,4,129.0,0.5,-3.298447548783477
57632,0.2,1,0.0,45253,124,-1,5,130.0,0.3,-2.298447548783477
57633,0.2,1,0.0,45253,124,-1,6,131.0,0.3,-1.2984475487834768
57634,0.6,2,1.0,45253,124,-1,7,132.0,0.0999999999999999,-0.2984475487834768
57635,1.0,2,1.0,45253,124,-1,8,133.0,0.5,0.7015524512165232
57636,0.8,2,1.0,45253,124,-1,9,134.0,0.3,1.7015524512165232
57637,0.6,2,1.0,45253,124,-1,10,135.0,0.0999999999999999,2.701552451216523
57638,0.4,2,1.0,45253,124,-1,11,136.0,-0.0999999999999999,3.701552451216523
57639,0.4,2,1.0,45253,124,-1,12,137.0,-0.0999999999999999,4.701552451216523
57640,0.4,2,1.0,45253,124,-1,13,138.0,-0.0999999999999999,5.701552451216523
57641,0.8,2,1.0,45253,124,-1,14,139.0,0.3,6.701552451216523
57642,0.8,2,0.0,45253,124,-1,0,140.0,0.3,-7.298447548783477
57643,0.2,2,0.0,45253,124,-1,1,141.0,-0.3,-6.298447548783477
57644,0.4,2,0.0,45253,124,-1,2,142.0,-0.0999999999999999,-5.298447548783477
57645,0.6,2,0.0,45253,124,-1,3,143.0,0.0999999999999999,-4.298447548783477
57646,0.2,2,0.0,45253,124,-1,4,144.0,-0.3,-3.298447548783477
57647,0.6,2,0.0,45253,124,-1,5,145.0,0.0999999999999999,-2.298447548783477
57648,0.4,2,0.0,45253,124,-1,6,146.0,-0.0999999999999999,-1.2984475487834768
57649,0.0,2,0.0,45253,124,-1,7,147.0,-0.5,-0.2984475487834768
57650,0.0,2,0.0,45253,124,-1,8,148.0,-0.5,0.7015524512165232
57651,1.0,1,1.0,45253,124,-1,9,149.0,-0.5,1.7015524512165232
57652,0.8,1,1.0,45253,124,-1,10,150.0,-0.3,2.701552451216523
57653,0.2,1,1.0,45253,124,-1,11,151.0,0.3,3.701552451216523
57654,0.6,1,1.0,45253,124,-1,12,152.0,-0.0999999999999999,4.701552451216523
57655,0.2,1,1.0,45253,124,-1,13,153.0,0.3,5.701552451216523
57656,0.8,1,1.0,45253,124,-1,14,154.0,-0.3,6.701552451216523
57657,0.4,1,1.0,45253,124,-1,15,155.0,0.0999999999999999,7.701552451216523
57658,0.8,1,1.0,45253,124,-1,16,156.0,-0.3,8.701552451216523
57659,0.0,1,1.0,45253,124,-1,17,157.0,0.5,9.701552451216523
57660,0.8,2,0.0,45253,124,-1,18,158.0,0.3,10.701552451216523
57661,0.2,2,0.0,45253,124,-1,19,159.0,-0.3,11.701552451216523
57662,1.0,2,0.0,45253,124,-1,20,160.0,0.5,12.701552451216523
57663,1.0,2,1.0,45253,124,1,0,161.0,0.5,-7.298447548783477
57664,0.6,2,1.0,45253,124,1,1,162.0,0.0999999999999999,-6.298447548783477
57665,0.2,2,1.0,45253,124,1,2,163.0,-0.3,-5.298447548783477
57666,0.8,2,1.0,45253,124,1,3,164.0,0.3,-4.298447548783477
57667,1.0,2,1.0,45253,124,1,4,165.0,0.5,-3.298447548783477
57668,0.4,2,1.0,45253,124,1,5,166.0,-0.0999999999999999,-2.298447548783477
57669,0.6,2,1.0,45253,124,1,6,167.0,0.0999999999999999,-1.2984475487834768
57670,1.0,2,1.0,45253,124,1,7,168.0,0.5,-0.2984475487834768
57671,0.0,2,1.0,45253,124,1,8,169.0,-0.5,0.7015524512165232
57672,0.0,1,0.0,45253,124,1,9,170.0,0.5,1.7015524512165232
57673,0.6,1,1.0,45253,124,1,0,171.0,-0.0999999999999999,-7.298447548783477
57674,1.0,1,1.0,45253,124,1,1,172.0,-0.5,-6.298447548783477
57675,0.0,1,1.0,45253,124,1,2,173.0,0.5,-5.298447548783477
